seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
CG41378_FBgn0085638_notChanged	chr2R	2844708	2848708	4001	*	8.59943761408025	8.2338751152997	8.89084527157394	-0.117615981745291	0.104872587395832	0.627528737238352	308.38	293.72	345.01	604.37
CycT_FBgn0025455_notChanged	chr3L	17555788	17559788	4001	*	7.57357222908097	7.79064045858958	7.31795883558188	0.130596355762823	0.105260800960876	0.628714784078587	240.07	202.77	158.24	160.88
CG6701_FBgn0033889_notChanged	chr2R	13978165	13986893	8729	*	9.09911704253378	8.92899717759635	9.25127600782672	-0.133963271015476	0.105860026392335	0.631154643841869	479.16	495.66	665.18	553.64
CG13594_FBgn0035041_Down	chr2R	24636588	24644239	7652	*	4.49377770754865	5.49377770754865	0	0.217511318479297	0.10640104595544	0.632477673801642	0	90.12	0	0
lov_FBgn0266129_notChanged	chr2R	25137627	25141627	4001	*	4.83326888420305	5.71190308311307	2.20167885078262	0.0869353138634701	0.106464208010733	0.632477673801642	43.92	60.91	9.2	0
subdued_FBgn0038721_notChanged	chr3R	19640722	19650410	9689	*	8.39805468984278	8.54122504383213	8.23909510526156	0.132611101404625	0.106823846466304	0.632536313015399	362.06	383.01	299.93	304.36
S_FBgn0003310_notChanged	chr2L	1075815	1087380	11566	*	7.86203381318459	8.30724275161885	7.21476684350816	0.0892724932879229	0.106856391349534	0.632536313015399	300.57	332.94	221.73	75.37
MFS17_FBgn0058263_notChanged	chr2R	2563385	2567385	4001	*	9.33295456455989	9.00511165126863	9.59991875336301	-0.120890707397533	0.107346726406442	0.634304138712352	521.13	506.51	572.26	979.75
barr_FBgn0014127_notChanged	chr2L	20059370	20099253	39884	*	10.4567854249239	10.6631279202148	10.2159251061768	0.130665616002032	0.107876651927136	0.636030932554578	1585.82	1657.21	1427.88	950.76
eg_FBgn0000560_notChanged	chr3L	21806703	21819600	12898	*	5.52324171743264	6.39505143294175	2.9672135971456	0.0847660612441316	0.108023385946108	0.636030932554578	73.19	95.13	15.64	0
phyl_FBgn0013725_notChanged	chr2R	14430337	14467881	37545	*	4.45313572305131	5.45313572305131	0	0.214074830934128	0.108257776271746	0.636278830698414	0	87.62	0	0
l(3)L1231_FBgn0086686_notChanged	chr3R	14653716	14665197	11482	*	8.72425596156022	8.90761635018303	8.51415090163371	0.1325642486154	0.108588247683462	0.636627714816082	529.91	430.57	389.17	342.04
TpnC47D_FBgn0010423_notChanged	chr2R	11273286	11287098	13813	*	8.17120144929669	8.52984236485854	7.69282026249732	0.102641202792863	0.108790527946826	0.636627714816082	356.2	383.01	283.37	130.44
dpr1_FBgn0040726_notChanged	chr2R	20696483	20752442	55960	*	4.43932992352628	5.43932992352628	0	0.212921422361495	0.108894314471412	0.636627714816082	0	86.78	0	0
Usf_FBgn0029711_notChanged	chrX	4546794	4562317	15524	*	8.22225236289463	8.57159930994044	7.76032598249546	0.103743540017068	0.109121360977684	0.63682995321897	246.9	514.02	206.09	227.55
hop_FBgn0004864_notChanged	chrX	11366098	11413667	47570	*	10.0480950072602	10.2425056255513	9.82334516610749	0.131127957496787	0.109340491557838	0.636907664808332	999.31	1423.56	888.75	923.22
Prestin_FBgn0036770_notChanged	chr3L	17905812	17914565	8754	*	8.20472369723963	8.4747576407737	7.87223220645143	0.119164390984551	0.109843702239532	0.636907664808332	349.37	362.15	288.89	179.72
PCB_FBgn0027580_notChanged	chr2R	9859543	9878242	18700	*	10.0828595389061	9.89972251179355	10.2453458227244	-0.132431221587491	0.109946384336533	0.636907664808332	924.17	986.31	1058.03	1369.62
c-cup_FBgn0031367_Up	chr2L	1830565	1860550	29986	*	4.41131554735668	5.41131554735668	0	0.210602389201577	0.110195084408939	0.636907664808332	0	85.11	0	0
l(1)sc_FBgn0002561_notChanged	chrX	407721	412817	5097	*	5.27677667485186	5.99372218251735	3.78794799164652	0.0683338978834205	0.110216106087037	0.636907664808332	21.47	105.97	17.48	10.15
Drak_FBgn0052666_notChanged	chrX	11491135	11564779	73645	*	10.7428728237816	10.8985942255693	10.5682864197024	0.131985358761276	0.110559698921828	0.636907664808332	1649.26	2168.72	1513.45	1523.25
SdhB_FBgn0014028_notChanged	chr2R	6805626	6820199	14574	*	8.69648189810801	9.00371860785556	8.30560239354465	0.111198390841837	0.110722850025954	0.636907664808332	399.14	627.5	386.41	246.39
ACXA_FBgn0040510_notChanged	chr2L	12919091	12927453	8363	*	4.39710168813698	5.39710168813698	0	0.209436643951771	0.11085975761677	0.636907664808332	0	84.28	0	0
coro_FBgn0265935_notChanged	chr2R	6870718	6890262	19545	*	9.61435722558243	9.7791091242539	9.42833613945758	0.13180455396914	0.111345445833783	0.636907664808332	880.25	877	776.5	601.47
CG18213_FBgn0038470_Up	chr3R	17038203	17050421	12219	*	8.43629939197547	8.66076542813611	8.1703569090998	0.126186019889274	0.111482363174827	0.636907664808332	351.32	458.11	321.09	255.08
asRNA:CR43478_FBgn0263455_notChanged	chr3R	4980265	4986232	5968	*	7.75607853291038	7.46745550967127	7.99647459635252	-0.12294827543593	0.111592778644866	0.636907664808332	179.56	174.4	296.25	214.5
CG14196_FBgn0031002_notChanged	chrX	19239840	19249250	9411	*	7.51589692990306	7.81707177828794	7.13479823592904	0.111716671056501	0.11162681760204	0.636907664808332	175.66	275.37	146.28	134.79
hid_FBgn0003997_notChanged	chr3L	18183641	18187641	4001	*	7.39682806802269	7.62035242519976	7.13220745849481	0.126054908147923	0.11163688292198	0.636907664808332	210.79	182.74	137.08	143.48
CG10809_FBgn0036052_notChanged	chr3L	9857889	9861889	4001	*	7.52652096478768	7.74157261171607	7.27370129402739	0.127496492763012	0.111937157886423	0.63752161006226	212.74	215.29	167.45	142.03
CR44906_FBgn0266211_notChanged	chr2L	19740506	19744506	4001	*	7.3619131039633	7.63807889852791	7.0200610661877	0.116743048970365	0.112292099975117	0.638444259136878	209.82	188.58	150.88	108.7
Pp2C1_FBgn0022768_notChanged	chrX	4684903	4731487	46585	*	9.68481985002889	9.95476999327824	9.35245558995328	0.116918270698378	0.113169762412167	0.641580118814947	711.42	1273.36	662.42	644.95
E(bx)_FBgn0000541_notChanged	chr3L	244912	252305	7394	*	8.92440537976927	9.07665520839604	8.75417189999762	0.130488619326748	0.113327583727713	0.641580118814947	559.19	520.69	466.45	397.12
Ca-Ma2d_FBgn0261999_notChanged	chr2L	16229475	16243527	14053	*	4.33880304757231	5.33880304757231	0	0.204730670242071	0.113619205084787	0.641580118814947	0	80.94	0	0
CG31323_FBgn0051323_notChanged	chr3R	26168847	26190807	21961	*	4.33880304757231	5.33880304757231	0	0.204730670242071	0.113619205084787	0.641580118814947	0	80.94	0	0
CG6262_FBgn0034121_notChanged	chr2R	16357730	16365524	7795	*	4.32385270610634	5.32385270610634	0	0.203543075589163	0.114335529803154	0.644525158634818	0	80.11	0	0
CG6912_FBgn0038290_Down	chr3R	15135004	15143715	8712	*	3.94583994635303	0	4.94583994635303	-0.201737835210442	0.115488560644921	0.648661224014299	0	0	61.64	0
CG13989_FBgn0031786_notChanged	chr2L	6158400	6163309	4910	*	4.29347905706282	5.29347905706282	0	0.201154110739136	0.115801805834121	0.648661224014299	0	78.44	0	0
Top3beta_FBgn0026015_notChanged	chrX	6285990	6335028	49039	*	9.87755901973486	10.1464898331739	9.5467408799407	0.115780977555685	0.11581006190332	0.648661224014299	844.15	1422.73	853.79	642.05
capt_FBgn0261458_notChanged	chr2L	1156262	1198807	42546	*	9.93841704494978	10.2964196551	9.4611753984437	0.0988292788838601	0.116045944330364	0.648661224014299	1077.38	1437.75	1000.99	408.71
RyR_FBgn0011286_notChanged	chr2R	8858364	8936445	78082	*	10.4833995219761	10.9865398038612	9.70423661720617	0.077608799370341	0.116049393960854	0.648661224014299	1681.46	2376.5	1410.4	257.98
fest_FBgn0034435_Up	chr2R	19339809	19347754	7946	*	4.27804901649322	5.27804901649322	0	0.199952584954732	0.116552341685993	0.650242787021812	0	77.6	0	0
GILT1_FBgn0038149_notChanged	chr3R	13399862	13408998	9137	*	9.54873152866101	9.37791966999116	9.70144371557384	-0.129077095860611	0.116830051982359	0.650242787021812	683.12	647.53	743.38	921.78
Reg-5_FBgn0015801_notChanged	chr2R	24791410	24799414	8005	*	8.499440681122	8.68865396913165	8.28161131799871	0.128016118665727	0.116979063828047	0.650242787021812	443.05	382.18	344.09	278.27
CG8236_FBgn0037626_notChanged	chr3R	8767394	8773150	5757	*	4.2624521614422	5.2624521614422	0	0.198746259359543	0.117314881792693	0.650242787021812	0	76.77	0	0
cona_FBgn0038612_notChanged	chr3R	18383828	18391805	7978	*	4.2624521614422	5.2624521614422	0	0.198746259359543	0.117314881792693	0.650242787021812	0	76.77	0	0
CG42807_FBgn0261989_notChanged	chr2R	13570759	13581626	10868	*	8.18213714153485	8.41105658840575	7.90991500429671	0.122176174250636	0.118169658878641	0.653494979435479	350.35	330.44	282.45	198.56
Hsp60C_FBgn0031728_notChanged	chr2L	5660849	5672838	11990	*	5.1835334642714	6.16515496008728	0	0.159275112719085	0.11867531564773	0.653494979435479	0	143.52	1.84	0
Hsp60B_FBgn0011244_notChanged	chr2L	726362	732564	6203	*	4.23074330171486	5.23074330171486	0	0.196318887139469	0.118877257378945	0.653494979435479	0	75.1	0	0
CG4983_FBgn0032371_notChanged	chr2L	11650448	11656164	5717	*	4.23074330171486	5.23074330171486	0	0.196318887139469	0.118877257378945	0.653494979435479	0	75.1	0	0
CG12084_FBgn0043458_notChanged	chr3L	1494643	1498643	4001	*	7.68832413454395	7.88135318836926	7.46541958634053	0.126472890954016	0.118889083596301	0.653494979435479	219.58	252	176.65	176.82
Pp2B-14D_FBgn0011826_notChanged	chrX	16558016	16562016	4001	*	6.54803559696002	7.00187088411161	5.88219973619716	0.0816881261712749	0.119663088651934	0.655651856484171	121.99	134.35	36.8	81.16
CG15186_FBgn0037448_notChanged	chr3R	6476311	6497025	20715	*	4.21462363635158	5.21462363635158	0	0.195097674539043	0.119677764072662	0.655651856484171	0	74.27	0	0
tay_FBgn0260938_notChanged	chrX	15885311	15923013	37703	*	10.2368205156079	10.4225553154415	10.0235906103866	0.126696733678395	0.119930842527426	0.655952327145872	1154.48	1590.45	961.43	1120.33
Afti_FBgn0038223_notChanged	chr3R	14324689	14331608	6920	*	7.58564313965365	7.98437136748931	7.03275627447381	0.0901947637770443	0.120249769070056	0.656196519238116	218.6	287.88	182.17	79.71
CG5162_FBgn0030828_notChanged	chrX	17213304	17219365	6062	*	4.19832182402248	5.19832182402248	0	0.193871329735991	0.120491618793105	0.656196519238116	0	73.43	0	0
RasGAP1_FBgn0004390_notChanged	chr3L	9853285	9857285	4001	*	8.14688373738658	8.37072581893521	7.88181735694951	0.121072956290254	0.120570409095429	0.656196519238116	353.27	308.74	197.81	273.92
CG33120_FBgn0053120_notChanged	chr2L	18842579	18857110	14532	*	4.18183370123391	5.18183370123391	0	0.192639763684098	0.12131919007384	0.65657711590203	0	72.6	0	0
SmydA-4_FBgn0030257_notChanged	chrX	11042756	11051540	8785	*	4.18183370123391	5.18183370123391	0	0.192639763684098	0.12131919007384	0.65657711590203	0	72.6	0	0
lncRNA:CR46254_FBgn0267987_Up	chr2L	52817	57767	4951	*	7.51928749388306	7.8269008775464	7.12779666992611	0.105710360741966	0.121387351162939	0.65657711590203	185.42	268.69	163.77	115.95
Spec2_FBgn0044823_notChanged	chr3R	5622125	5640657	18533	*	10.1196921653589	10.002159378345	10.2283669579848	-0.119509214800312	0.121434026875806	0.65657711590203	972.96	1078.1	1248.48	1150.77
snoRNA:Psi28S-2566_FBgn0086661_notChanged	chr3L	18894456	18910974	16519	*	9.44408764240927	9.29287083893867	9.5809475190971	-0.125732634922796	0.121680751510275	0.656774998108879	583.58	670.89	725.9	805.83
CG4995_FBgn0032219_notChanged	chr2L	10320476	10349706	29231	*	10.3956469499493	10.2561019904327	10.5228768246594	-0.124271786944989	0.121867588044379	0.656774998108879	1111.54	1334.28	1520.81	1421.79
PsGEF_FBgn0264598_notChanged	chrX	2385664	2389664	4001	*	4.16515496008728	5.16515496008728	0	0.191402884683523	0.122160860850158	0.657285022037678	0	71.76	0	0
PMCA_FBgn0259214_notChanged	chr4	356917	377554	20638	*	9.02593549204414	9.23663293449269	8.77911640393522	0.122687452509857	0.122410385343156	0.657558384903415	534.79	671.73	503.26	375.38
CCAP-R_FBgn0039396_notChanged	chr3R	25954270	25968948	14679	*	4.14828114152289	5.14828114152289	0	0.19016059826895	0.123017029192717	0.658678559221199	0	70.93	0	0
btd_FBgn0000233_notChanged	chrX	9692186	9699558	7373	*	4.14828114152289	5.14828114152289	0	0.19016059826895	0.123017029192717	0.658678559221199	0	70.93	0	0
CG43337_FBgn0263042_notChanged	chr3L	620316	624316	4001	*	8.90279982131561	8.71120027949788	9.07191110382117	-0.126173535553439	0.123631411559462	0.660102138611494	469.4	368.83	529.94	546.4
CG7966_FBgn0038115_notChanged	chr3R	13049453	13080124	30672	*	4.13120762816394	5.13120762816394	0	0.188912807094812	0.123888109085267	0.660102138611494	0	70.09	0	0
CG31997_FBgn0051997_notChanged	chr4	154060	158060	4001	*	9.21993592033664	8.97758836707761	9.42736827411687	-0.12242761227112	0.123934371921301	0.660102138611494	485.02	523.2	563.98	813.08
CG3649_FBgn0034785_Down	chr2R	22843977	22849911	5935	*	7.79198143296912	7.41012689866254	8.09362710756542	-0.104725169835577	0.12457254153064	0.660102138611494	170.78	169.39	347.77	198.56
br_FBgn0283451_notChanged	chrX	1573132	1675608	102477	*	11.5974716918281	11.7488345840962	11.4283465425599	0.125824320807178	0.124760144743602	0.660102138611494	2974.52	3908.54	2556.76	2955.19
CG10600_FBgn0032717_notChanged	chr2L	18837679	18841679	4001	*	6.18467038785346	6.85343660907087	4.89937616134655	0.0638286363042905	0.124828736539218	0.660102138611494	110.28	120.99	52.44	7.25
CG10936_FBgn0034253_notChanged	chr2R	17637138	17641138	4001	*	4.35269586172877	5.23427615778043	1.68710567795286	0.0804311286404183	0.124973421828298	0.660102138611494	18.54	56.74	6.44	0
asRNA:CR45198_FBgn0266725_notChanged	chr4	173455	184098	10644	*	10.3100336763062	10.1394543774139	10.4625599941425	-0.125739001640914	0.124981056352134	0.660102138611494	1113.49	1142.36	1226.4	1595.71
OtopLa_FBgn0259994_notChanged	chrX	5646487	5650487	4001	*	4.86723029428378	5.73641226905113	2.33918237453255	0.0774628399512338	0.125610697192155	0.660102138611494	39.04	67.59	10.12	0
Cyp6t1_FBgn0031182_notChanged	chrX	21517218	21529105	11888	*	6.48155982394859	6.94379975023109	5.79729033200844	0.0783977129474766	0.125636345229326	0.660102138611494	81	165.22	46	65.22
Mdr65_FBgn0004513_Up	chr3L	6243746	6247746	4001	*	4.09644221000327	5.09644221000327	0	0.186400305404222	0.125676744431925	0.660102138611494	0	68.42	0	0
Rbp6_FBgn0260943_Up	chr3L	17236212	17266290	30079	*	4.09644221000327	5.09644221000327	0	0.186400305404222	0.125676744431925	0.660102138611494	0	68.42	0	0
CG5397_FBgn0031327_notChanged	chr2L	1238036	1245018	6983	*	4.27260113662775	5.1657269213231	1.46471325661641	0.0833044033230721	0.125954220262366	0.660510738083854	11.71	60.08	5.52	0
lncRNA:CR44717_FBgn0265928_notChanged	chr3L	11246129	11258172	12044	*	9.64438081858677	9.50408190780857	9.77223705945921	-0.122793736018048	0.12615375837685	0.660510738083854	762.17	690.09	816.99	931.92
Ndae1_FBgn0259111_notChanged	chr2L	7247343	7254982	7640	*	4.07874020826981	5.07874020826981	0	0.185135381501255	0.126595217462483	0.66073119019457	0	67.59	0	0
CG15203_FBgn0030261_notChanged	chrX	11064552	11070379	5828	*	4.07874020826981	5.07874020826981	0	0.185135381501255	0.126595217462483	0.66073119019457	0	67.59	0	0
CG9570_FBgn0031085_notChanged	chrX	20049294	20054519	5226	*	4.06081830027255	5.06081830027255	0	0.183864535749644	0.127530431868747	0.661050067454914	0	66.76	0	0
28SrRNA-Psi:CR45853_FBgn0267513_notChanged	chrX	23198802	23203056	4255	*	4.06081830027255	5.06081830027255	0	0.183864535749644	0.127530431868747	0.661050067454914	0	66.76	0	0
CG33795_FBgn0053795_notChanged	chr3L	16169380	16173380	4001	*	7.36375756788697	6.85202102038346	7.7407394642014	-0.0899991878433263	0.12811727355269	0.661050067454914	74.17	156.88	226.33	201.46
CG3635_FBgn0032981_Up	chr2L	22173415	22185991	12577	*	8.1948391204142	8.56053784176503	7.70376358293981	0.0919160989847445	0.12843970497996	0.661050067454914	316.19	438.92	287.97	128.99
CG34176_FBgn0085205_notChanged	chr2L	4002080	4008606	6527	*	4.04267095356229	5.04267095356229	0	0.18258765191916	0.128482896526866	0.661050067454914	0	65.92	0	0
nrv2_FBgn0015777_notChanged	chr2L	6796862	6806372	9511	*	4.04267095356229	5.04267095356229	0	0.18258765191916	0.128482896526866	0.661050067454914	0	65.92	0	0
trv_FBgn0085391_notChanged	chr3R	28024615	28092740	68126	*	4.04267095356229	5.04267095356229	0	0.18258765191916	0.128482896526866	0.661050067454914	0	65.92	0	0
CG2861_FBgn0029728_notChanged	chrX	4802862	4806862	4001	*	4.04267095356229	5.04267095356229	0	0.18258765191916	0.128482896526866	0.661050067454914	0	65.92	0	0
CG2865_FBgn0023526_Down	chrX	2291411	2346649	55239	*	11.1935482177642	11.3360368306598	11.0354287517489	0.123862505947843	0.128670383912818	0.661050067454914	2326.53	2843.79	1903.54	2294.29
slpr_FBgn0030018_notChanged	chrX	8175185	8278450	103266	*	11.3879158912082	11.5468746123391	11.209248929684	0.124325587909824	0.128677969798007	0.661050067454914	2505.11	3478.8	2359.87	2375.46
CG9281_FBgn0030672_notChanged	chrX	15708539	15742417	33879	*	10.0827491055945	10.2221687760934	9.92840059359783	0.123495942997419	0.128985146606501	0.661050067454914	1064.7	1324.27	953.15	995.69
CG40298_FBgn0058298_notChanged	chr3L	23724829	23729989	5161	*	7.86087115015768	7.62769448327779	8.06155183735627	-0.120902671859391	0.12928973305683	0.661050067454914	178.59	216.96	250.25	284.07
CG31871_FBgn0051871_notChanged	chr2L	10660081	10673487	13407	*	4.02429242424743	5.02429242424743	0	0.18130461155068	0.129453141042848	0.661050067454914	0	65.09	0	0
Cyp12e1_FBgn0037817_notChanged	chr3R	10432789	10438704	5916	*	4.02429242424743	5.02429242424743	0	0.18130461155068	0.129453141042848	0.661050067454914	0	65.09	0	0
RpL15_FBgn0028697_notChanged	chr3L	27265255	27270445	5191	*	9.34595203792128	9.10616690068141	9.55150541705746	-0.11976040034103	0.13018671714318	0.663028637899967	528.93	573.26	610.9	889.89
CG16868_FBgn0034498_notChanged	chr2R	20285094	20289094	4001	*	4.00567674608009	5.00567674608009	0	0.180015292979117	0.130441717519758	0.663028637899967	0	64.25	0	0
CG9449_FBgn0036875_notChanged	chr3L	19495723	19505870	10148	*	4.00567674608009	5.00567674608009	0	0.180015292979117	0.130441717519758	0.663028637899967	0	64.25	0	0
mnb_FBgn0259168_notChanged	chrX	17885222	17926163	40942	*	9.10207295193446	9.30529161910055	8.86546077423509	0.119509693437018	0.130868044171716	0.664175395957375	526.01	739.32	434.25	498.57
CG15040_FBgn0030940_notChanged	chrX	18615589	18619589	4001	*	3.98681771882877	4.98681771882877	0	0.178719570742356	0.131449202146487	0.666103231091465	0	63.42	0	0
OtopLc_FBgn0259150_notChanged	chrX	5660861	5675547	14687	*	8.92779661914657	9.05343535682498	8.79016365803875	0.120732707343823	0.13191110911322	0.666280111798649	503.56	559.08	436.09	449.29
Scp1_FBgn0020908_notChanged	chr2R	2966052	2970052	4001	*	6.661939722763	6.22844225983505	6.99483147146182	-0.0961261401614368	0.13195101075431	0.666280111798649	73.19	76.77	105.8	149.28
jim_FBgn0027339_notChanged	chr3L	22833194	22837194	4001	*	8.92725470550588	8.7880109286784	9.05423419666259	-0.120586640770608	0.132088169640349	0.666280111798649	445.98	438.08	502.34	560.89
CG10340_FBgn0022344_notChanged	chr3R	16612391	16616391	4001	*	3.96770889588106	4.96770889588106	0	0.177417315196072	0.132476196730742	0.667220296776292	0	62.58	0	0
CG13531_FBgn0034786_Down	chr2R	22851827	22857694	5868	*	8.05471216063179	8.21772165122659	7.8709100208775	0.122599708364137	0.132862569940985	0.668149306891669	296.67	298.73	249.33	218.85
ck_FBgn0000317_notChanged	chr2L	15055862	15098915	43054	*	6.6951437653654	7.58193394786608	3.9672135971456	0.0798397715347993	0.133173497624667	0.668696667132051	18.54	364.65	31.28	0
